year,month,day,inflow_MG,outflow_MG,rof_temp_F,rof_EC,rof_pH,rof_turbidity,rof_TOC,rop_EC,rop_pH,rop_turbidity,rop_CO2,rop_TOC,ammonia,energy_kwh,date,month_num
2022,Aug,20,109.078,92.25,85.072,1766.189,6.9,0.025,8.276,55.71,5.538,0.015,57.128,0.063,,,2022-08-20,8.0
2022,Aug,21,106.656,90.406,84.851,1692.059,6.899,0.025,8.197,51.985,5.552,0.015,55.31,0.059,,,2022-08-21,8.0
2022,Aug,22,105.625,89.906,85.106,1645.671,6.9,0.025,8.308,52.111,5.557,0.015,54.584,0.061,,,2022-08-22,8.0
2022,Aug,23,105.766,89.969,85.236,1717.961,6.9,0.025,8.495,53.928,5.553,0.015,55.133,0.067,,,2022-08-23,8.0
2022,Aug,24,107.344,91.094,85.5,1769.336,6.9,0.026,8.404,55.038,5.555,0.015,54.801,0.071,,,2022-08-24,8.0
2022,Aug,25,107.891,91.219,85.582,1782.034,6.9,0.026,8.276,54.83,5.555,0.015,54.754,0.068,,,2022-08-25,8.0
2022,Aug,26,108.234,91.469,85.676,1779.703,6.9,0.026,8.267,55.111,5.495,0.015,62.899,0.066,,,2022-08-26,8.0
2022,Aug,27,109.234,92.625,85.448,1696.411,6.9,0.026,8.592,50.975,5.473,0.015,66.135,0.065,,,2022-08-27,8.0
2022,Aug,28,108.031,91.625,85.257,1612.423,6.9,0.027,8.383,48.563,5.476,0.015,65.757,0.058,,,2022-08-28,8.0
2022,Aug,29,109.016,92.25,85.173,1603.67,6.9,0.026,8.454,49.809,5.491,0.015,63.453,0.06,,,2022-08-29,8.0
2022,Aug,30,112.141,94.75,85.563,1703.627,6.9,0.027,8.671,52.973,5.479,0.015,65.475,0.064,,,2022-08-30,8.0
2022,Aug,31,102.453,86.438,85.832,1772.114,6.9,0.03,8.643,55.51,5.464,0.015,68.227,0.067,,,2022-08-31,8.0
2022,Sep,1,109.609,92.594,85.848,1821.361,6.9,0.032,8.66,59.77,5.5,0.015,62.401,0.071,,,2022-09-01,9.0
2022,Sep,2,108.094,91.313,86.047,1794.888,6.9,0.037,8.422,59.241,5.455,0.015,69.319,0.07,,,2022-09-02,9.0
2022,Sep,3,105.156,88.906,86.224,1723.345,6.9,0.026,8.774,54.482,5.44,0.015,71.674,0.072,,,2022-09-03,9.0
2022,Sep,4,104.078,87.969,86.26,1617.01,6.9,0.025,8.242,52.951,5.429,0.015,73.591,0.065,,,2022-09-04,9.0
2022,Sep,5,87.578,74.0,86.288,1580.958,6.9,0.028,8.072,53.941,5.45,0.016,70.081,0.064,,,2022-09-05,9.0
2022,Sep,6,82.453,69.469,86.038,1567.775,6.888,0.026,8.225,57.535,5.478,0.016,65.919,0.069,,,2022-09-06,9.0
2022,Sep,7,68.016,57.219,86.388,1712.674,6.899,0.024,8.532,69.803,5.52,0.018,60.61,0.077,,,2022-09-07,9.0
2022,Sep,8,99.5,83.969,86.762,1770.835,6.9,0.025,8.772,58.621,5.476,0.016,66.165,0.079,,,2022-09-08,9.0
2022,Sep,9,104.875,88.688,86.623,1785.772,6.9,0.026,8.314,59.21,5.447,0.015,73.269,0.074,,,2022-09-09,9.0
2022,Sep,10,106.75,90.25,86.075,1724.707,6.9,0.024,8.751,55.74,5.549,0.015,55.779,0.069,,,2022-09-10,9.0
2022,Sep,11,106.406,90.094,86.592,1611.005,6.9,0.024,8.224,48.712,5.496,0.015,63.338,0.061,,,2022-09-11,9.0
2022,Sep,12,107.828,91.219,86.493,1581.457,6.9,0.023,7.963,48.606,5.454,0.015,71.061,0.06,,,2022-09-12,9.0
2022,Sep,13,108.5,91.813,85.957,1687.629,6.9,0.023,8.123,52.464,5.479,0.015,66.503,0.064,,,2022-09-13,9.0
2022,Sep,14,105.984,89.719,85.892,1771.496,6.9,0.024,8.427,54.784,5.526,0.015,58.579,0.069,,,2022-09-14,9.0
2022,Sep,15,109.391,92.563,85.774,1755.973,6.9,0.024,8.776,53.586,5.526,0.015,58.505,0.066,,,2022-09-15,9.0
2022,Sep,16,110.313,93.313,85.469,1704.029,6.9,0.025,8.475,53.141,5.494,0.015,63.186,0.065,,,2022-09-16,9.0
2022,Sep,17,109.906,93.0,85.287,1692.463,6.9,0.024,8.524,52.078,5.463,0.015,67.856,0.062,,,2022-09-17,9.0
2022,Sep,18,106.984,90.5,85.071,1608.186,6.9,0.024,8.406,47.813,5.474,0.015,65.967,0.056,,,2022-09-18,9.0
2022,Sep,19,100.203,84.531,84.92,1603.999,6.9,0.025,8.565,49.502,5.456,0.015,69.407,0.061,,,2022-09-19,9.0
2022,Sep,20,3.266,2.656,79.845,1731.972,6.885,0.063,8.8,57.66,5.938,0.026,31.614,0.0,,,2022-09-20,9.0
2022,Sep,21,77.859,66.0,84.989,1726.373,6.9,0.026,8.737,41.917,5.43,0.018,73.399,0.069,,,2022-09-21,9.0
2022,Sep,22,86.391,73.063,85.263,1761.269,6.9,0.025,9.127,48.073,5.435,0.015,72.592,0.08,,,2022-09-22,9.0
2022,Sep,23,94.375,79.531,85.383,1779.576,6.9,0.026,8.394,53.386,5.367,0.015,84.757,0.068,,,2022-09-23,9.0
2022,Sep,24,99.469,83.875,85.468,1731.513,6.9,0.025,8.308,47.923,5.326,0.015,92.891,0.062,,,2022-09-24,9.0
2022,Sep,25,98.766,83.25,85.431,1629.009,6.9,0.024,8.251,43.772,5.304,0.015,97.6298,0.057,,,2022-09-25,9.0
2022,Sep,26,98.203,82.531,85.436,1623.196,6.9,0.025,8.394,43.007,5.311,0.015,96.027,0.06,,,2022-09-26,9.0
2022,Sep,27,96.156,80.625,85.574,1736.572,6.9,0.026,8.552,43.356,5.295,0.015,99.745,0.057,,,2022-09-27,9.0
2022,Sep,28,96.797,81.25,85.568,1784.667,6.9,0.027,8.34,43.617,5.25,0.015,110.825,0.057,,,2022-09-28,9.0
2022,Sep,29,99.25,83.219,85.403,1766.324,6.9,0.027,8.13,43.943,5.211,0.015,120.867,0.059,,,2022-09-29,9.0
2022,Sep,30,101.875,85.656,85.004,1742.399,6.899,0.031,8.189,44.391,5.243,0.015,113.492,0.057,,,2022-09-30,9.0
2022,Oct,1,103.984,87.938,84.724,1693.693,6.9,0.029,8.32,47.554,5.285,0.015,102.024,0.061,,,2022-10-01,10.0
2022,Oct,2,106.438,90.0,84.533,1618.433,6.9,0.027,8.436,46.052,5.285,0.015,102.158,0.06,,,2022-10-02,10.0
2022,Oct,3,104.984,88.844,84.551,1593.765,6.9,0.028,8.535,43.432,5.279,0.015,103.295,0.0585,,,2022-10-03,10.0
2022,Oct,4,78.484,66.406,84.797,1712.82,6.9,0.033,8.85,41.262,5.26,0.015,108.875,0.066,,,2022-10-04,10.0
2022,Oct,5,103.625,87.844,84.988,1741.652,6.9,0.029,8.607,45.316,5.272,0.015,105.081,0.072,,,2022-10-05,10.0
2022,Oct,6,104.125,87.938,85.0,1755.164,6.9,0.029,9.179,44.475,5.284,0.015,102.542,0.097,,,2022-10-06,10.0
2022,Oct,7,106.125,89.313,85.027,1728.321,6.889,0.042,8.446,41.756,5.244,0.028,112.269,0.063,,,2022-10-07,10.0
2022,Oct,8,106.641,89.75,84.867,1677.671,6.9,0.028,8.827,37.108,5.236,0.015,114.46,0.074,,,2022-10-08,10.0
2022,Oct,9,106.734,89.906,84.732,1602.385,6.9,0.025,8.646,36.176,5.251,0.015,110.81,0.058,,,2022-10-09,10.0
2022,Oct,10,106.891,89.813,84.456,1604.812,6.9,0.026,8.876,41.328,5.284,0.015,102.386,0.058,,,2022-10-10,10.0
2022,Oct,11,107.219,89.969,84.174,1716.229,6.9,0.027,9.01,44.825,5.292,0.015,100.554,0.065,,,2022-10-11,10.0
2022,Oct,12,107.047,89.781,84.525,1760.379,6.9,0.028,9.219,44.735,5.275,0.015,104.645,0.062,,,2022-10-12,10.0
2022,Oct,13,94.156,78.906,84.078,1765.92,6.9,0.026,8.895,39.871,5.239,0.015,114.738,0.057,,,2022-10-13,10.0
2022,Oct,14,112.859,95.0,83.768,1749.438,6.9,0.025,8.554,38.369,5.254,0.015,110.243,0.055,,,2022-10-14,10.0
2022,Oct,15,111.406,93.688,83.518,1692.975,6.9,0.023,8.536,35.659,5.248,0.014,111.963,0.054,,,2022-10-15,10.0
2022,Oct,16,109.844,92.375,83.291,1584.998,6.9,0.023,8.739,32.141,5.244,0.014,112.654,0.05,,,2022-10-16,10.0
2022,Oct,17,109.797,92.25,83.633,1576.14,6.9,0.022,8.833,33.61,5.244,0.014,112.59,0.05,,,2022-10-17,10.0
2022,Oct,18,106.047,88.844,83.988,1685.81,6.9,0.023,8.831,40.367,5.261,0.014,108.427,0.069,,,2022-10-18,10.0
2022,Oct,19,108.813,91.156,84.506,1752.05,6.9,0.024,8.664,41.408,5.273,0.014,105.066,0.065,,,2022-10-19,10.0
2022,Oct,20,109.953,92.406,84.457,1756.951,6.9,0.024,8.598,42.672,5.259,0.014,109.105,0.061,,,2022-10-20,10.0
2022,Oct,21,112.734,94.969,83.868,1759.384,6.9,0.024,8.579,43.245,5.173,0.015,134.233,0.058,,,2022-10-21,10.0
2022,Oct,22,110.344,92.844,83.29,1733.514,6.9,0.024,8.492,43.652,5.112,0.014,152.989,0.056,,,2022-10-22,10.0
2022,Oct,23,110.438,92.719,82.859,1651.448,6.9,0.023,8.472,36.891,5.097,0.014,157.753,0.051,,,2022-10-23,10.0
2022,Oct,24,112.094,94.25,82.67,1624.641,6.9,0.023,8.646,33.559,5.065,0.015,169.008,0.049,,,2022-10-24,10.0
2022,Oct,25,108.469,91.094,82.483,1739.083,6.9,0.024,8.916,37.266,5.069,0.014,167.923,0.055,,,2022-10-25,10.0
2022,Oct,26,110.391,92.719,82.748,1814.57,6.9,0.025,8.587,39.965,5.076,0.014,165.315,0.059,,,2022-10-26,10.0
2022,Oct,27,114.547,96.438,82.789,1802.473,6.9,0.026,8.376,40.098,5.078,0.014,164.732,0.061,,,2022-10-27,10.0
2022,Oct,28,114.594,96.219,82.703,1810.298,6.9,0.027,8.41,41.566,5.053,0.015,175.916,0.055,,,2022-10-28,10.0
2022,Oct,29,108.906,91.344,82.489,1778.88,6.9,0.026,8.567,40.792,5.02,0.015,188.311,0.055,,,2022-10-29,10.0
2022,Oct,30,109.375,91.781,82.395,1722.224,6.9,0.025,8.41,38.667,5.018,0.015,189.071,0.051,,,2022-10-30,10.0
2022,Oct,31,115.219,96.844,82.277,1672.531,6.9,0.025,8.649,39.147,5.039,0.015,179.708,0.052,,,2022-10-31,10.0
2022,Nov,1,109.172,91.781,82.14,1767.91,6.901,0.026,8.863,38.872,5.034,0.015,182.385,0.059,,,2022-11-01,11.0
2022,Nov,2,113.141,95.438,81.735,1797.151,6.9,0.025,8.914,41.192,5.014,0.015,191.003,0.061,,,2022-11-02,11.0
2022,Nov,3,112.469,94.969,80.573,1800.266,6.9,0.027,8.863,40.949,5.005,0.015,195.102,0.058,,,2022-11-03,11.0
2022,Nov,4,112.281,94.875,80.888,1810.604,6.9,0.027,8.718,40.513,5.012,0.015,192.3,0.056,,,2022-11-04,11.0
2022,Nov,5,110.797,93.563,80.759,1786.333,6.9,0.026,8.743,40.452,4.973,0.015,209.876,0.057,,,2022-11-05,11.0
2022,Nov,6,111.25,93.813,80.912,1706.465,6.9,0.026,8.75,38.696,4.993,0.015,200.593,0.053,,,2022-11-06,11.0
2022,Nov,7,115.422,97.375,80.591,1661.02,6.9,0.026,8.6,40.848,5.031,0.015,183.609,0.054,,,2022-11-07,11.0
2022,Nov,8,91.141,76.688,79.262,1706.932,6.9,0.035,8.518,43.704,4.999,0.015,190.81,0.061,,,2022-11-08,11.0
2022,Nov,9,118.672,100.0,79.262,1705.727,6.9,0.026,8.374,43.367,5.013,0.015,190.81,0.055,,,2022-11-09,11.0
2022,Nov,10,118.109,99.219,79.581,1773.812,6.899,0.028,8.361,43.893,5.018,0.015,189.389,0.056,,,2022-11-10,11.0
2022,Nov,11,110.406,92.469,79.551,1786.703,6.9,0.029,8.227,42.541,4.994,0.015,200.313,0.053,,,2022-11-11,11.0
2022,Nov,12,111.828,93.594,79.403,1735.144,6.9,0.028,8.336,41.078,4.989,0.015,202.783,0.051,,,2022-11-12,11.0
2022,Nov,13,111.469,93.281,79.265,1651.927,6.9,0.028,8.18,38.405,4.981,0.015,206.175,0.049,,,2022-11-13,11.0
2022,Nov,14,119.469,100.0,79.226,1617.111,6.897,0.029,8.38,37.739,4.981,0.013,205.83,0.048,,,2022-11-14,11.0
2022,Nov,15,108.797,90.969,79.21,1729.099,6.898,0.03,8.539,37.804,4.927,0.015,234.891,0.053,,,2022-11-15,11.0
2022,Nov,16,111.891,93.469,78.836,1771.871,6.9,0.031,8.294,40.196,4.931,0.015,230.797,0.052,,,2022-11-16,11.0
2022,Nov,17,111.016,92.75,79.08,1789.527,6.9,0.032,8.296,41.847,4.915,0.015,240.547,0.056,,,2022-11-17,11.0
2022,Nov,18,115.125,96.219,79.066,1777.984,6.9,0.032,8.382,40.495,5.062,0.015,176.382,0.064,,,2022-11-18,11.0
2022,Nov,19,86.703,72.406,79.115,1689.836,6.868,0.037,8.145,37.101,5.116,0.015,151.176,0.054,,,2022-11-19,11.0
2022,Nov,20,108.75,91.313,78.825,1592.307,6.896,0.029,8.071,32.434,5.06,0.015,171.832,0.049,,,2022-11-20,11.0
2022,Nov,21,114.531,96.25,78.786,1590.646,6.9,0.028,8.065,36.815,5.117,0.015,150.472,0.051,,,2022-11-21,11.0
2022,Nov,22,110.75,93.5,78.732,1694.002,6.9,0.029,8.316,41.491,5.127,0.015,148.276,0.059,,,2022-11-22,11.0
2022,Nov,23,108.953,92.063,78.623,1741.21,6.9,0.029,8.362,42.126,5.33,0.015,100.644,0.061,,,2022-11-23,11.0
2022,Nov,24,109.375,92.281,78.644,1721.602,6.9,0.029,8.325,41.751,5.442,0.015,71.402,0.055,,,2022-11-24,11.0
2022,Nov,25,101.766,85.688,78.55,1662.639,6.9,0.03,7.898,41.504,5.421,0.015,74.872,0.049,,,2022-11-25,11.0
2022,Nov,26,103.25,86.969,78.251,1636.773,6.9,0.031,8.267,41.068,5.435,0.015,72.606,0.048,,,2022-11-26,11.0
2022,Nov,27,106.063,89.219,78.249,1607.676,6.9,0.028,8.318,39.736,5.421,0.015,75.079,0.048,,,2022-11-27,11.0
2022,Nov,28,107.016,89.969,77.94,1605.781,6.9,0.032,8.537,40.028,5.465,0.015,67.66,0.051,,,2022-11-28,11.0
2022,Nov,29,107.125,90.0,78.016,1735.516,6.9,0.035,8.588,43.034,5.458,0.015,68.647,0.058,,,2022-11-29,11.0
2022,Nov,30,110.969,93.063,78.065,1755.156,6.9,0.039,8.472,41.229,5.438,0.015,72.186,0.057,,,2022-11-30,11.0
2022,Dec,1,109.266,91.281,77.901,1788.375,6.9,0.034,8.468,40.287,5.441,0.015,71.662,0.055,,,2022-12-01,12.0
2022,Dec,2,112.234,93.906,77.682,1761.388,6.9,0.034,8.484,37.278,5.342,0.015,90.634,0.052,,,2022-12-02,12.0
2022,Dec,3,107.25,89.594,77.933,1678.359,6.9,0.033,8.294,37.351,5.262,0.015,108.042,0.052,,,2022-12-03,12.0
2022,Dec,4,110.859,92.625,78.217,1586.157,6.9,0.032,8.332,35.795,5.27,0.015,105.75,0.05,,,2022-12-04,12.0
2022,Dec,5,36.422,30.594,75.656,1789.864,6.875,0.037,8.613,45.838,5.342,0.02,91.241,0.065,,,2022-12-05,12.0
2022,Dec,6,68.0,57.188,77.416,2258.769,6.904,0.027,7.79,57.183,5.344,0.017,89.847,0.06,,,2022-12-06,12.0
2022,Dec,7,115.828,97.281,77.473,1765.435,6.9,0.029,8.483,42.991,5.167,0.015,137.898,0.054,,,2022-12-07,12.0
2022,Dec,8,110.469,92.594,77.225,1762.206,6.9,0.027,8.485,40.432,5.082,0.015,170.254,0.052,,,2022-12-08,12.0
2022,Dec,9,111.125,93.031,76.991,1734.868,6.9,0.028,8.459,40.733,5.203,0.015,125.043,0.052,,,2022-12-09,12.0
2022,Dec,10,109.094,91.438,77.003,1678.787,6.9,0.027,8.314,37.806,5.171,0.015,137.434,0.05,,,2022-12-10,12.0
2022,Dec,11,113.359,94.906,75.882,1557.927,6.9,0.028,8.618,34.044,5.167,0.015,139.881,0.048,,,2022-12-11,12.0
2022,Dec,12,120.438,100.719,75.201,1835.589,6.9,0.026,8.027,38.103,5.204,0.015,123.434,0.044,,,2022-12-12,12.0
2022,Dec,13,122.5,102.563,75.505,2327.783,6.9,0.025,7.539,53.4895,5.2409,0.0151,113.8425,0.0496,,,2022-12-13,12.0
2022,Dec,14,125.438,105.0,76.019,2393.994,6.9,0.027,7.557,54.894,5.153,0.015,141.645,0.051,,,2022-12-14,12.0
2022,Dec,15,124.875,104.844,75.999,2383.563,6.9,0.031,7.55,55.443,5.249,0.015,110.897,0.05,,,2022-12-15,12.0
2022,Dec,16,125.109,104.969,76.267,2436.564,6.9,0.033,7.242,50.91,5.013,0.015,211.672,0.046,,,2022-12-16,12.0
2022,Dec,17,125.188,105.0,75.747,2483.544,6.9,0.034,7.035,49.638,4.955,0.016,226.872,0.045,,,2022-12-17,12.0
2022,Dec,18,125.141,104.969,75.703,2399.751,6.9,0.034,7.059,47.771,4.982,0.016,207.553,0.041,,,2022-12-18,12.0
2022,Dec,19,123.344,103.531,75.365,2376.522,6.9,0.033,7.308,46.93,4.918,0.016,249.553,0.042,,,2022-12-19,12.0
2022,Dec,20,142.141,119.563,75.314,2731.37,6.9,0.034,7.026,59.664,4.901,0.016,255.131,0.061,,,2022-12-20,12.0
2022,Dec,21,123.797,104.063,75.401,2859.419,6.9,0.033,7.067,66.053,4.946,0.016,229.039,0.068,,,2022-12-21,12.0
2022,Dec,22,130.484,109.969,75.655,2622.777,6.9,0.033,7.189,58.414,5.028,0.015,186.068,0.054,,,2022-12-22,12.0
2022,Dec,23,129.734,109.406,75.76,2599.966,6.9,0.033,7.093,60.203,5.008,0.015,197.495,0.054,,,2022-12-23,12.0
2022,Dec,24,130.5,110.031,75.986,2557.791,6.9,0.034,7.131,58.862,5.05,0.015,176.32,0.051,,,2022-12-24,12.0
2022,Dec,25,126.188,106.313,76.082,2674.324,6.9,0.033,6.629,63.797,5.037,0.015,183.283,0.047,,,2022-12-25,12.0
2022,Dec,26,109.922,92.531,75.863,2722.896,6.9,0.035,6.654,65.46,5.094,0.015,159.524,0.046,,,2022-12-26,12.0
2022,Dec,27,50.375,42.75,75.374,2322.173,6.899,0.037,7.74,58.234,5.154,0.017,138.835,0.052,,,2022-12-27,12.0
2022,Dec,28,74.781,63.375,75.78,2273.723,6.903,0.034,7.619,53.448,5.158,0.015,136.85,0.061,,,2022-12-28,12.0
2022,Dec,29,124.578,105.094,75.451,2378.448,6.9,0.033,7.448,52.202,5.139,0.015,142.881,0.043,,,2022-12-29,12.0
2022,Dec,30,130.359,110.031,75.56,2461.92,6.9,0.033,7.298,52.123,5.209,0.015,122.467,0.036,,,2022-12-30,12.0
2022,Dec,31,130.203,109.781,75.311,2403.423,6.9,0.034,7.15,50.858,5.197,0.015,125.716,0.033,,,2022-12-31,12.0
2023,Jan,1,130.344,110.0,74.071,2098.499,6.9,0.032,6.907,40.975,5.163,0.015,136.481,0.029,5.675,,2023-01-01,1.0
2023,Jan,2,130.344,110.0,74.022,2396.895,6.9,0.033,6.78,51.2994,5.2086,0.0146,121.868,0.0301,6.941,,2023-01-02,1.0
2023,Jan,3,130.359,110.031,74.537,2398.818,6.9,0.034,7.143,51.526,5.213,0.015,120.669,0.041,9.9,,2023-01-03,1.0
2023,Jan,4,130.328,109.969,74.889,2406.366,6.9,0.035,7.264,49.478,5.209,0.015,121.93,0.048,10.442,,2023-01-04,1.0
2023,Jan,5,129.922,109.781,73.985,2330.701,6.893,0.035,7.331,47.076,5.141,0.015,143.357,0.052,9.58,,2023-01-05,1.0
2023,Jan,6,129.266,109.25,74.3,2318.523,6.892,0.033,6.858,50.061,5.107,0.015,155.0,0.051,6.715,,2023-01-06,1.0
2023,Jan,7,130.109,110.0,74.542,2619.913,6.9,0.032,6.691,58.535,5.109,0.015,153.384,0.054,5.916,,2023-01-07,1.0
2023,Jan,8,129.953,109.844,74.852,2630.595,6.9,0.032,6.636,59.263,5.109,0.015,154.162,0.049,5.6,,2023-01-08,1.0
2023,Jan,9,128.641,108.719,74.353,2520.055,6.9,0.034,7.125,55.5113,5.151,0.0145,139.516,0.0386,5.907,,2023-01-09,1.0
2023,Jan,10,130.063,110.0,73.55,2327.698,6.9,0.034,7.245,48.986,5.148,0.015,139.736,0.038,5.271,,2023-01-10,1.0
2023,Jan,11,130.219,109.969,73.682,2213.206,6.9,0.036,7.382,44.209,5.126,0.015,146.641,0.039,5.217,,2023-01-11,1.0
2023,Jan,12,130.313,110.031,74.523,2382.254,6.9,0.034,7.374,49.366,5.131,0.015,145.97,0.04,6.879,,2023-01-12,1.0
2023,Jan,13,128.672,108.594,74.553,2453.769,6.9,0.035,7.608,50.094,5.04,0.015,180.182,0.044,8.09,,2023-01-13,1.0
2023,Jan,14,130.328,110.0,73.749,2430.715,6.9,0.039,7.53,47.865,5.014,0.015,190.962,0.041,8.377,,2023-01-14,1.0
2023,Jan,15,130.313,110.0,72.835,2023.988,6.9,0.04,7.691,35.694,4.986,0.015,205.594,0.034,6.526,,2023-01-15,1.0
2023,Jan,16,130.25,109.969,72.57,2163.317,6.9,0.041,7.707,36.999,4.963,0.015,216.738,0.032,6.675,,2023-01-16,1.0
2023,Jan,17,131.969,111.344,72.987,2362.723,6.9,0.034,7.956,40.96,4.943,0.014,226.773,0.039,6.789,,2023-01-17,1.0
2023,Jan,18,127.328,107.469,73.56,2647.93,6.9,0.033,7.371,47.631,4.939,0.014,227.314,0.037,10.064,,2023-01-18,1.0
2023,Jan,19,126.063,106.594,73.621,2541.377,6.9,0.036,7.706,46.902,4.965,0.014,214.462,0.038,13.448,,2023-01-19,1.0
2023,Jan,20,126.219,106.781,73.776,2370.152,6.9,0.033,7.795,46.27,4.972,0.015,210.565,0.041,14.77,,2023-01-20,1.0
2023,Jan,21,126.641,107.031,73.669,2409.734,6.9,0.033,7.789,48.369,4.944,0.015,227.314,0.038,16.455,,2023-01-21,1.0
2023,Jan,22,131.109,110.813,73.552,2315.495,6.9,0.033,7.608,45.793,4.964,0.015,217.051,0.033,16.287,,2023-01-22,1.0
2023,Jan,23,129.813,109.75,73.423,2300.76,6.9,0.033,7.545,44.893,4.987,0.015,204.348,0.032,15.66,,2023-01-23,1.0
2023,Jan,24,128.453,108.531,73.641,2417.103,6.9,0.032,7.238,47.55,4.95,0.015,223.801,0.036,15.39,,2023-01-24,1.0
2023,Jan,25,126.594,106.813,73.987,2451.866,6.9,0.033,7.379,49.352,4.993,0.015,203.404,0.04,15.757,,2023-01-25,1.0
2023,Jan,26,129.25,109.031,73.552,2518.152,6.9,0.033,7.465,50.418,5.004,0.015,195.888,0.039,14.795,,2023-01-26,1.0
2023,Jan,27,129.609,110.0,73.927,2532.802,6.9,0.032,7.509,48.373,5.085,0.015,168.44,0.039,14.948,,2023-01-27,1.0
2023,Jan,28,129.625,110.0,73.797,2475.042,6.9,0.033,7.517,46.024,5.192,0.015,126.891,0.037,15.565,,2023-01-28,1.0
2023,Jan,29,129.609,109.938,73.51,2389.696,6.9,0.033,7.565,44.225,5.207,0.015,122.238,0.035,15.082,,2023-01-29,1.0
2023,Jan,30,129.609,109.969,73.755,2316.215,6.9,0.033,7.789,42.734,5.2,0.015,124.06,0.034,15.175,,2023-01-30,1.0
2023,Jan,31,129.594,109.938,73.651,2371.528,6.9,0.034,7.967,43.549,5.164,0.015,136.09,0.039,13.814,,2023-01-31,1.0
2023,Feb,1,129.656,110.0,73.749,2393.476,6.9,0.033,7.909,44.697,5.155,0.015,138.309,0.039,13.201,,2023-02-01,2.0
2023,FEb,2,129.969,110.0,73.954,2357.914,6.9,0.033,7.743,44.075,5.17,0.015,134.089,0.041,13.526,,2023-02-02,2.0
2023,Feb,3,129.922,110.0,74.022,2418.196,6.9,0.034,7.521,45.932,5.158,0.015,137.299,0.039,12.611,,2023-02-03,2.0
2023,Feb,4,129.938,110.0,74.022,2413.258,6.9,0.033,7.559,47.29,5.146,0.015,141.66,0.038,11.283,,2023-02-04,2.0
2023,Feb,5,130.094,110.0,74.045,2321.126,6.9,0.033,7.613,45.357,5.172,0.015,132.674,0.035,11.014,,2023-02-05,2.0
2023,Feb,6,130.063,109.906,74.053,2298.522,6.9,0.033,7.759,46.276,5.152,0.015,139.681,0.037,10.788,,2023-02-06,2.0
2023,Feb,7,130.109,110.0,74.244,2354.988,6.9,0.034,7.905,47.894,5.145,0.015,144.526,0.042,8.094,,2023-02-07,2.0
2023,Feb,8,130.125,110.0,74.465,2377.844,6.901,0.034,7.927,48.699,5.154,0.015,138.884,0.042,13.138,,2023-02-08,2.0
2023,Feb,9,130.031,110.0,74.634,2472.228,6.9,0.034,8.247,51.037,5.175,0.015,132.324,0.047,17.848,,2023-02-09,2.0
2023,Feb,10,129.984,109.906,74.716,2487.0,6.9,0.035,7.91,51.037,5.175,0.015,132.721,0.043,19.987,,2023-02-10,2.0
2023,Feb,11,130.063,109.969,74.149,2471.776,6.9,0.035,7.889,50.082,5.198,0.015,125.311,0.042,19.99,,2023-02-11,2.0
2023,Feb,12,129.922,110.0,73.842,2353.887,6.9,0.034,7.975,44.231,5.197,0.015,125.123,0.036,19.83,,2023-02-12,2.0
2023,Feb,13,127.984,108.375,73.951,2308.463,6.9,0.034,7.983,44.284,5.218,0.015,119.174,0.035,19.472,,2023-02-13,2.0
2023,Feb,14,129.578,109.906,73.449,2375.677,6.9,0.035,7.858,44.872,5.214,0.015,120.368,0.038,16.022,,2023-02-14,2.0
2023,Feb,15,129.422,110.0,73.195,2461.652,6.9,0.035,7.44,47.803,5.168,0.015,134.273,0.036,14.281,,2023-02-15,2.0
2023,Feb,16,128.156,108.344,73.332,2474.319,6.9,0.036,7.824,47.696,5.165,0.015,134.903,0.037,13.045,,2023-02-16,2.0
2023,Feb,17,130.563,110.0,73.591,2536.57,6.9,0.041,8.035,46.854,5.136,0.015,144.337,0.041,12.829,,2023-02-17,2.0
2023,Feb,18,128.781,108.5,73.758,2551.793,6.9,0.039,7.789,47.678,5.132,0.015,145.486,0.037,10.796,,2023-02-18,2.0
2023,Feb,19,128.906,108.844,73.79,2471.256,6.9,0.035,7.687,47.012,5.135,0.015,144.943,0.032,10.562,,2023-02-19,2.0
2023,Feb,20,129.813,110.0,74.143,2433.777,6.9,0.037,7.816,47.538,5.139,0.015,144.215,0.034,9.738,,2023-02-20,2.0
2023,Feb,21,129.813,110.0,73.931,2382.613,6.9,0.037,7.93,45.776,5.112,0.015,152.86,0.037,8.098,,2023-02-21,2.0
2023,Feb,22,75.859,64.156,73.011,1992.638,6.9,0.033,8.544,36.259,5.064,0.015,171.16,0.045,7.003,,2023-02-22,2.0
2023,Feb,23,94.344,80.0,73.083,1794.804,6.9,0.033,8.673,34.113,4.869,0.015,293.483,0.038,6.714,,2023-02-23,2.0
2023,Feb,24,94.328,80.0,72.645,1722.21,6.9,0.032,8.782,33.187,4.973,0.015,233.126,0.036,6.426,,2023-02-24,2.0
2023,Feb,25,97.922,83.094,70.386,1471.594,6.9,0.031,8.091,25.87,5.022,0.015,194.255,0.03,4.6,,2023-02-25,2.0
2023,Feb,26,104.234,88.219,71.049,1574.116,6.9,0.031,8.296,27.82,5.107,0.015,153.38,0.033,3.617,,2023-02-26,2.0
2023,Feb,27,106.234,90.0,72.388,1833.099,6.9,0.03,8.531,34.907,5.126,0.015,147.388,0.036,5.488,,2023-02-27,2.0
